report,sys_time,sim_state,service_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,cdma_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac_sid,long_cid,node_id_nid,cid_bid,psc_pci,rssi,rsrq,rssi_ev,ecio_ev,rssnr,slev,ta,gps,accuracy,lat,long,altitude,speed,bearing,band,arfcn,bts_psc_pci,bts_band,bts_arfcn,site_name,cell_lat,cell_long,cell_name,azimuth,height,tilt_mech,tilt_el,
77,20200418141246,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-110,-17,2147483647,2147483647,24,1,2147483647,1,23,-7.4280498,109.25841324,77.6813,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
78,20200418141247,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-110,-17,2147483647,2147483647,-42,1,2147483647,1,23,-7.42804929,109.25841337,77.6883,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
79,20200418141248,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-96,LTE,510,10,3942,44230178,172774,34,113,-108,-19,2147483647,2147483647,-42,1,2147483647,1,23,-7.42804901,109.25841344,77.6899,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
80,20200418141249,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-96,LTE,510,10,3942,44230178,172774,34,113,-108,-19,2147483647,2147483647,-42,1,2147483647,1,23,-7.42804884,109.25841347,77.6918,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
81,20200418141250,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-111,LTE,510,10,3942,44174616,172557,24,247,-109,-13,2147483647,2147483647,30,1,2147483647,1,23,-7.42804876,109.2584135,77.6888,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
82,20200418141251,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-111,LTE,510,10,3942,44174616,172557,24,247,-109,-13,2147483647,2147483647,30,1,2147483647,1,24,-7.42804811,109.25841376,77.8395,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
83,20200418141252,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-111,LTE,510,10,3942,44174616,172557,24,247,-109,-13,2147483647,2147483647,30,1,2147483647,1,23,-7.42804656,109.25841696,77.5619,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
84,20200418141253,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-117,LTE,510,10,3942,44174616,172557,24,247,-110,-11,2147483647,2147483647,30,1,2147483647,1,23,-7.42804852,109.25843819,76.9364,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
85,20200418141254,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-117,LTE,510,10,3942,44174616,172557,24,247,-110,-11,2147483647,2147483647,-16,1,2147483647,1,22,-7.42804509,109.25846574,76.4075,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
86,20200418141255,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-117,LTE,510,10,3942,44174616,172557,24,247,-110,-11,2147483647,2147483647,-16,1,2147483647,1,22,-7.42803598,109.2584933,76.4948,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
87,20200418141256,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-109,LTE,510,10,3942,44174616,172557,24,247,-106,-12,2147483647,2147483647,-2,1,2147483647,1,22,-7.42803142,109.25851031,76.4279,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
88,20200418141257,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-109,LTE,510,10,3942,44174616,172557,24,247,-106,-12,2147483647,2147483647,-2,1,2147483647,1,22,-7.42802988,109.25851598,76.4285,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
89,20200418141258,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-109,LTE,510,10,3942,44174616,172557,24,247,-106,-12,2147483647,2147483647,-2,1,2147483647,1,22,-7.42802828,109.25852218,76.3438,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
90,20200418141259,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-108,LTE,510,10,3942,44174616,172557,24,247,-100,-10,2147483647,2147483647,-2,2,2147483647,1,20,-7.42802543,109.25854049,75.1936,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
91,20200418141300,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-108,LTE,510,10,3942,44174616,172557,24,247,-100,-10,2147483647,2147483647,-2,2,2147483647,1,21,-7.42802372,109.25855313,74.9532,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
92,20200418141301,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-106,-14,2147483647,2147483647,-2,1,2147483647,1,19,-7.42801067,109.25857074,75.051,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
93,20200418141302,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-106,-14,2147483647,2147483647,-2,1,2147483647,1,19,-7.4280046,109.25859215,74.7588,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
94,20200418141303,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-106,-14,2147483647,2147483647,98,1,2147483647,1,19,-7.42800164,109.25861574,74.7625,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
95,20200418141304,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-105,-12,2147483647,2147483647,98,2,2147483647,1,19,-7.42800445,109.25864185,75.0912,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
96,20200418141305,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-105,-12,2147483647,2147483647,-58,2,2147483647,1,19,-7.42800907,109.25867056,75.1069,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
97,20200418141306,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-105,-12,2147483647,2147483647,-58,2,2147483647,1,18,-7.42801035,109.25872121,75.7536,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
98,20200418141307,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-97,LTE,510,10,3942,44174616,172557,24,247,-103,-17,2147483647,2147483647,-58,2,2147483647,1,17,-7.42801119,109.25874699,75.9177,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
99,20200418141308,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-97,LTE,510,10,3942,44174616,172557,24,247,-103,-17,2147483647,2147483647,-58,2,2147483647,1,18,-7.42801587,109.25876366,76.9308,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
100,20200418141309,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,3,0,-98,LTE,510,10,3942,44174616,172557,24,247,-101,-18,2147483647,2147483647,-58,2,2147483647,1,19,-7.42802611,109.25877868,79.8778,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
101,20200418141310,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,3,0,-98,LTE,510,10,3942,44174616,172557,24,247,-101,-18,2147483647,2147483647,-90,2,2147483647,1,20,-7.42803817,109.25879528,79.3059,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
102,20200418141311,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-93,LTE,510,10,3942,44174616,172557,24,247,-101,-20,2147483647,2147483647,-90,2,2147483647,1,23,-7.42805116,109.25881712,79.735,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
103,20200418141312,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-93,LTE,510,10,3942,44174616,172557,24,247,-101,-20,2147483647,2147483647,82,2,2147483647,1,20,-7.42806424,109.25884589,79.818,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
104,20200418141313,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-8,2147483647,2147483647,82,3,2147483647,1,26,-7.42807855,109.25887823,80.2642,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
105,20200418141314,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-8,2147483647,2147483647,112,3,2147483647,1,30,-7.42809434,109.25890676,80.2113,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
106,20200418141315,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-8,2147483647,2147483647,112,3,2147483647,1,30,-7.42811011,109.25893438,79.5552,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
107,20200418141316,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-92,LTE,510,10,3942,44230178,172774,34,113,-84,-11,2147483647,2147483647,112,4,2147483647,1,31,-7.4281212,109.2589633,79.5635,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
108,20200418141317,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-92,LTE,510,10,3942,44230178,172774,34,113,-84,-11,2147483647,2147483647,112,4,2147483647,1,15,-7.42812063,109.25899841,84.9003,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
109,20200418141318,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-85,-7,2147483647,2147483647,112,4,2147483647,1,13,-7.42812252,109.2590291,87.4811,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
110,20200418141319,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-85,-7,2147483647,2147483647,158,4,2147483647,1,12,-7.42813114,109.25904802,87.2736,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
111,20200418141320,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-85,-7,2147483647,2147483647,158,4,2147483647,1,11,-7.42814565,109.25905464,91.8985,2.46,168.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
112,20200418141321,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,2,0,-101,LTE,510,10,3942,44230178,172774,34,113,-97,-11,2147483647,2147483647,54,2,2147483647,1,11,-7.42815866,109.2590554,89.0577,2.34,194.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
113,20200418141322,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,2,0,-101,LTE,510,10,3942,44230178,172774,34,113,-97,-11,2147483647,2147483647,54,2,2147483647,1,10,-7.42817049,109.25904489,89.4017,2.42,215,2300,38750,null,null,null,null,,,null,null,null,null,null,
114,20200418141323,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,2,0,-101,LTE,510,10,3942,44230178,172774,34,113,-97,-11,2147483647,2147483647,36,2,2147483647,1,10,-7.42817812,109.25902789,90.9527,2.11,229.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
115,20200418141324,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,2,0,-103,LTE,510,10,3942,44230178,172774,34,113,-101,-12,2147483647,2147483647,36,2,2147483647,1,10,-7.42818168,109.25900771,90.6686,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
116,20200418141325,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,2,0,-103,LTE,510,10,3942,44230178,172774,34,113,-101,-12,2147483647,2147483647,36,2,2147483647,1,11,-7.42818201,109.25898477,91.3579,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
117,20200418141326,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-109,LTE,510,10,3942,44230178,172774,34,113,-107,-16,2147483647,2147483647,36,1,2147483647,1,11,-7.42818126,109.25896226,91.7595,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
118,20200418141327,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-109,LTE,510,10,3942,44230178,172774,34,113,-107,-16,2147483647,2147483647,36,1,2147483647,1,11,-7.42817676,109.25894444,92.3557,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
119,20200418141328,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-109,LTE,510,10,3942,44230178,172774,34,113,-107,-16,2147483647,2147483647,-60,1,2147483647,1,11,-7.42817283,109.2589214,93.048,2.44,262.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
120,20200418141329,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-108,LTE,510,10,3942,44230178,172774,34,113,-105,-14,2147483647,2147483647,-60,2,2147483647,1,11,-7.42816843,109.25889822,95.0617,2.41,266.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
121,20200418141330,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-108,LTE,510,10,3942,44230178,172774,34,113,-105,-14,2147483647,2147483647,-52,2,2147483647,1,10,-7.42816224,109.25887514,95.6646,2.69,268,2300,38750,null,null,null,null,,,null,null,null,null,null,
122,20200418141331,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,-52,3,2147483647,1,10,-7.42815664,109.25885069,95.1501,2.64,271.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
123,20200418141332,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,104,3,2147483647,1,10,-7.42815024,109.25882759,94.3098,2.71,271.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
124,20200418141333,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,104,3,2147483647,1,10,-7.42814729,109.25880564,94.1497,2.5,268.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
125,20200418141334,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-9,2147483647,2147483647,104,2,2147483647,1,10,-7.42814656,109.25878587,93.252,2.29,267.1,2300,38750,null,null,null,null,,,null,null,null,null,null,
126,20200418141335,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-9,2147483647,2147483647,104,2,2147483647,1,10,-7.42814466,109.25876727,94.4348,2.26,267.8,2300,38750,null,null,null,null,,,null,null,null,null,null,
127,20200418141336,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-10,2147483647,2147483647,104,2,2147483647,1,10,-7.4281378,109.25876749,94.7856,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
128,20200418141337,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-10,2147483647,2147483647,104,2,2147483647,1,10,-7.42813417,109.25877271,94.782,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
129,20200418141338,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-93,-7,2147483647,2147483647,104,3,2147483647,1,9,-7.42813298,109.25877244,95.0374,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
130,20200418141339,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-93,-7,2147483647,2147483647,106,3,2147483647,1,9,-7.42813589,109.2587561,93.9177,2.17,264.7,2300,38750,null,null,null,null,,,null,null,null,null,null,
131,20200418141340,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-9,2147483647,2147483647,106,2,2147483647,1,9,-7.42813823,109.25872906,93.8437,2.76,262.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
132,20200418141341,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-9,2147483647,2147483647,62,2,2147483647,1,9,-7.42813921,109.25870074,94.9248,2.69,265.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
133,20200418141342,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-13,2147483647,2147483647,62,2,2147483647,1,10,-7.4281381,109.25867418,93.4468,2.48,268.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
134,20200418141343,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-13,2147483647,2147483647,62,2,2147483647,1,10,-7.42813498,109.25864989,95.1107,2.32,269.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
135,20200418141344,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-13,2147483647,2147483647,62,2,2147483647,1,10,-7.42813335,109.25862531,94.5039,2.5,268,2300,38750,null,null,null,null,,,null,null,null,null,null,
136,20200418141345,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-7,2147483647,2147483647,62,3,2147483647,1,10,-7.42813312,109.25860172,94.8663,2.51,267.9,2300,38750,null,null,null,null,,,null,null,null,null,null,
137,20200418141346,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-7,2147483647,2147483647,80,3,2147483647,1,10,-7.42813116,109.25857896,96.0196,2.55,268.8,2300,38750,null,null,null,null,,,null,null,null,null,null,
138,20200418141347,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-7,2147483647,2147483647,80,3,2147483647,1,9,-7.42812866,109.258555,97.0547,2.57,269,2300,38750,null,null,null,null,,,null,null,null,null,null,
139,20200418141348,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-89,-10,2147483647,2147483647,44,3,2147483647,1,9,-7.42812375,109.25853804,97.2601,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
140,20200418141349,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-89,-10,2147483647,2147483647,44,3,2147483647,1,9,-7.42812154,109.25851723,96.6634,2.58,268,2300,38750,null,null,null,null,,,null,null,null,null,null,
141,20200418141350,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-96,-11,2147483647,2147483647,58,2,2147483647,1,9,-7.42812111,109.25849008,95.1074,2.55,265.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
142,20200418141351,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-96,-11,2147483647,2147483647,58,2,2147483647,1,9,-7.42812066,109.2584661,95.3015,2.47,267.8,2300,38750,null,null,null,null,,,null,null,null,null,null,
143,20200418141352,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-10,2147483647,2147483647,58,3,2147483647,1,9,-7.42811942,109.2584434,96.4374,2.37,272.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
144,20200418141353,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-10,2147483647,2147483647,58,3,2147483647,1,9,-7.42811989,109.2584209,96.1026,2.51,270.1,2300,38750,null,null,null,null,,,null,null,null,null,null,
145,20200418141354,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-93,-10,2147483647,2147483647,58,3,2147483647,1,10,-7.42812167,109.25839774,95.7256,2.49,265.5,2300,38750,null,null,null,null,,,null,null,null,null,null,
146,20200418141355,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-93,-10,2147483647,2147483647,58,3,2147483647,1,9,-7.4281228,109.25839051,96.1902,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
147,20200418141356,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-95,-11,2147483647,2147483647,58,3,2147483647,1,9,-7.42812331,109.25839208,96.1962,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
148,20200418141357,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-95,-11,2147483647,2147483647,58,3,2147483647,1,9,-7.4281187,109.25838765,96.2703,0.96,329.5,2300,38750,null,null,null,null,,,null,null,null,null,null,
149,20200418141358,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-95,-11,2147483647,2147483647,58,3,2147483647,1,10,-7.42811466,109.25837967,96.0538,1.22,322.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
150,20200418141359,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-89,-7,2147483647,2147483647,58,3,2147483647,1,10,-7.42810781,109.25837084,97.4575,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
151,20200418141400,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-89,-7,2147483647,2147483647,58,3,2147483647,1,9,-7.42809816,109.25837095,98.0721,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
152,20200418141401,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-92,-8,2147483647,2147483647,58,3,2147483647,1,9,-7.42809156,109.25837259,98.0526,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
153,20200418141402,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-92,-8,2147483647,2147483647,58,3,2147483647,1,10,-7.42808824,109.25837341,98.0538,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
